URL;First class;Second class;Summary
https://sun9-59.userapi.com/c633319/v633319444/14a0a/iMhsDoARNnk.jpg;Непонятно;;
https://sun9-21.userapi.com/c631925/v631925444/13b44/zykEQEjDv0E.jpg;Истероидный;;
https://sun9-3.userapi.com/c631522/v631522444/13c99/SkIgv10Jkrk.jpg;Плохое фото;;
https://sun9-4.userapi.com/c627929/v627929444/1009d/GC_7kPEo1_A.jpg;Непонятно;;
https://sun9-11.userapi.com/c622427/v622427444/4007e/x4no5IUWPRI.jpg;Плохое фото;;
https://sun9-54.userapi.com/c624428/v624428444/3a5db/ES4boI_ZA5E.jpg;Истероидный;;
https://sun9-50.userapi.com/c624428/v624428444/3a446/v2sVEnRkl3I.jpg;Плохое фото;;
https://sun9-19.userapi.com/c624428/v624428444/398c7/CUTY1H-npp0.jpg;Истероидный;;
https://sun9-9.userapi.com/c624428/v624428444/396d5/dhp7EtBqcoM.jpg;Плохое фото;;
https://sun9-3.userapi.com/c624428/v624428444/390e1/q5HPLMAE8Dc.jpg;Плохое фото;;
https://sun9-61.userapi.com/c623826/v623826444/286f2/3qKL_xQ_BZQ.jpg;Плохое фото;;
https://sun9-36.userapi.com/c623826/v623826444/286e9/7eemVEi42QQ.jpg;Плохое фото;;
https://sun9-39.userapi.com/c623826/v623826444/286e0/_Km_nTifXBM.jpg;Плохое фото;;
https://sun9-42.userapi.com/c623826/v623826444/286d7/4rSQ4GAnNI4.jpg;Плохое фото;;
https://sun9-16.userapi.com/c623826/v623826444/286ce/Wr1d9wh55qg.jpg;Плохое фото;;
https://sun9-65.userapi.com/c623826/v623826444/286c5/KeiZtmfK00E.jpg;Плохое фото;;
https://sun9-66.userapi.com/c623826/v623826444/286b3/Ik9POhW_1qc.jpg;Плохое фото;;
https://sun9-53.userapi.com/c623826/v623826444/28683/dFBZlpUFhP8.jpg;Плохое фото;;
https://sun9-72.userapi.com/c624220/v624220444/2829f/JVjobEcsHp8.jpg;Плохое фото;;
https://sun6-13.userapi.com/CWu937cp7N520XCUYDFeMXSRrMEbCkxkYv9gWw/kgtrVXbl1Ao.jpg;Плохое фото;;
https://sun6-13.userapi.com/ZUqKoCaVM1I0qjxO0HMSZ_pZywXR5bqE9NjPkg/oKEH8FWLyeQ.jpg;Плохое фото;;
https://sun9-6.userapi.com/c622021/v622021444/15eea/t8ray5DHdyo.jpg;Плохое фото;;
https://sun9-53.userapi.com/c622021/v622021444/15ee0/6PpGQrhdqT0.jpg;Плохое фото;;
https://sun9-47.userapi.com/c622021/v622021444/15ed6/RrPqNHQbLCs.jpg;Плохое фото;;
https://sun9-37.userapi.com/c622021/v622021444/15ecc/McDvIg0D2J0.jpg;Плохое фото;;
https://sun9-8.userapi.com/c622021/v622021444/15eb8/-9jPamPC56k.jpg;Плохое фото;;
https://sun9-30.userapi.com/c622021/v622021444/15e64/6eOM1aZoIMQ.jpg;Истероидный;;
https://sun9-30.userapi.com/c622021/v622021444/15e5a/jMcknJ9KfM8.jpg;Истероидный;;
https://sun9-66.userapi.com/c622021/v622021444/15e50/cU8inHB_NuY.jpg;Плохое фото;;
https://sun9-53.userapi.com/c622021/v622021444/15e3c/trxikoIaJgs.jpg;Плохое фото;;
https://sun9-4.userapi.com/c622021/v622021444/15e32/qDLif0ESU-8.jpg;Истероидный;;
https://sun9-6.userapi.com/c622021/v622021444/15e28/loazT4l9NCM.jpg;Плохое фото;;
https://sun9-39.userapi.com/c622021/v622021444/15e14/agB-XSnPEnA.jpg;Истероидный;;
https://sun9-47.userapi.com/c622021/v622021444/15e0a/ENKQqOwQWUI.jpg;Гипертимный;;
https://sun9-55.userapi.com/c622021/v622021444/15df6/1yGJbHJoyXk.jpg;Гипертимный;;
https://sun9-57.userapi.com/c622021/v622021444/15de2/afu1vqD_qAw.jpg;Плохое фото;;
https://sun9-38.userapi.com/c622021/v622021444/15dd8/9FT-f-i5jRY.jpg;Плохое фото;;
https://sun9-67.userapi.com/c622021/v622021444/15dc4/38EfQPCUv4o.jpg;Плохое фото;;
https://sun9-9.userapi.com/c622021/v622021444/15da6/q6oy7US8JEg.jpg;Плохое фото;;
https://sun9-46.userapi.com/c622021/v622021444/15d9c/6T4styvX6H0.jpg;Плохое фото;;
https://sun9-25.userapi.com/c622021/v622021444/15d92/e2_7VjaomYg.jpg;Плохое фото;;
https://sun9-19.userapi.com/c622021/v622021444/15d88/YQIkVBLj09M.jpg;Плохое фото;;
https://sun9-13.userapi.com/c622021/v622021444/15d7e/IXwkO1pTbes.jpg;Гипертимный;;
https://sun9-59.userapi.com/c622021/v622021444/15d6a/VVUHvszHf5Q.jpg;Плохое фото;;
https://sun9-71.userapi.com/c622021/v622021444/15d60/bjXXn7Zza5I.jpg;Гипертимный;;
https://sun9-66.userapi.com/c622021/v622021444/15d4c/2ss08T3SX_8.jpg;Плохое фото;;
https://sun9-7.userapi.com/c622021/v622021444/15d42/PEBcyT1kNDs.jpg;Гипертимный;;
https://sun9-25.userapi.com/c622021/v622021444/15b1f/w49Yqf9Iv0Q.jpg;Плохое фото;;
https://sun9-62.userapi.com/c622021/v622021444/15b15/qlCDjBsY3mA.jpg;Плохое фото;;
https://sun9-5.userapi.com/c622322/v622322562/19afe/HGsZ2C9dnb8.jpg;Плохое фото;;
https://sun9-4.userapi.com/c623630/v623630933/df0e/DR3UOGTOdyQ.jpg;Плохое фото;;
https://sun6-14.userapi.com/kOYTCWVMdmYgjz0IsGjiV2W3Z1j-U6SSWCBUTg/JQhvslIFyUE.jpg;Эмотивный;;
https://sun6-14.userapi.com/Ro8L6LjiKwGK7NJ7TMAhQ4EcKXEH8kE8bwVNFw/CLINXnxusEE.jpg;Шизоидный;;
https://sun6-19.userapi.com/CH6BR_vRaF8XVlDCtqJAqQ-75hJzpKD-gX0_Ug/AHGeeWNH0h0.jpg;Гипертимный;;
https://sun6-14.userapi.com/Gq63CRXJ5cKlzObeNthVW8UHnPV-ZU2b5gdD5A/1Ma0WjlegOc.jpg;Гипертимный;;
https://sun6-19.userapi.com/mqtvatLM_1n2R8Qs56LHMWjuznXPrxpz_mQPQw/7sF7titaKYE.jpg;Эпилептоидный;;
https://sun6-19.userapi.com/SJCEO4UzNyK7oCtP0oAo43e2ooE0dcXUBkYJ5Q/s4UMH4DTZVQ.jpg;Плохое фото;;
https://sun6-19.userapi.com/IL-R5UG3HXDzJFejU0gIoU66fu5QgW-jVHnfKA/ADOX2JZSLoQ.jpg;Истероидный;;
https://sun6-13.userapi.com/MGDVmy4LAadz6LE2YazXUGcPwMsLyEEeFagNmQ/sBBsMiht5G4.jpg;Плохое фото;;
https://sun9-22.userapi.com/c845122/v845122766/e00aa/T1gJEzN_muk.jpg;Эпилептоидный;;
https://sun9-7.userapi.com/c846123/v846123303/7027f/Wk0z_YaeP6g.jpg;Непонятно;;
https://sun9-61.userapi.com/c824201/v824201260/2f98/dhGSHomy8oI.jpg;Плохое фото;;
https://sun9-63.userapi.com/c636228/v636228779/536d2/bj9_3dAiGZk.jpg;Плохое фото;;
https://sun9-59.userapi.com/c626525/v626525466/18b1c/Bec_DR_PfpE.jpg;Плохое фото;;
https://sun9-23.userapi.com/c631623/v631623701/2e867/Yh5evYcxIEw.jpg;Плохое фото;;
https://sun9-18.userapi.com/c631623/v631623701/2e924/3ljJqSsP7P0.jpg;Плохое фото;;
https://sun9-70.userapi.com/c625626/v625626466/40230/fWQFOj4s3UE.jpg;Плохое фото;;
https://sun9-3.userapi.com/c625626/v625626466/3f3b2/ZPcQ130jZPo.jpg;Плохое фото;;
https://sun9-21.userapi.com/c628429/v628429466/f680/nHD04kZuxKY.jpg;Гипертимный;;
https://sun9-2.userapi.com/c624123/v624123429/3fd54/eqpGTTy0vmo.jpg;Плохое фото;;
https://sun9-58.userapi.com/c624630/v624630466/3c193/abtYsLYhbT4.jpg;Гипертимный;;
https://sun9-62.userapi.com/c624630/v624630466/3c18c/iQ13Keikeb0.jpg;Непонятно;;
https://sun9-11.userapi.com/c624630/v624630466/3c183/aHikypNh9og.jpg;Гипертимный;;
https://sun9-55.userapi.com/c624630/v624630466/3c17a/QNxq2N4Etf8.jpg;Гипертимный;;
https://sun9-20.userapi.com/c624630/v624630466/3c171/cFDGlhRtxSU.jpg;Плохое фото;;
https://sun9-19.userapi.com/c624630/v624630466/3c168/uyEvFf0ajEY.jpg;Плохое фото;;
https://sun9-61.userapi.com/c624630/v624630466/3c15f/b0OhrOyp_eA.jpg;Гипертимный;;
https://sun9-6.userapi.com/c624630/v624630466/3c156/K_k8xgg8oXY.jpg;Плохое фото;;
https://sun9-4.userapi.com/c624630/v624630466/3c14d/NWXi96YEblA.jpg;Плохое фото;;
https://sun9-5.userapi.com/c624630/v624630466/3c144/Wk5J-11lozQ.jpg;Гипертимный;;
https://sun9-6.userapi.com/c624630/v624630466/3c13c/-T8i6OKLCWM.jpg;Гипертимный;;
https://sun9-41.userapi.com/c624630/v624630466/3c133/7AQVw6oimI4.jpg;Плохое фото;;
https://sun9-15.userapi.com/c624630/v624630466/3c12a/dKDd_MR3EOo.jpg;Гипертимный;;
https://sun9-62.userapi.com/c624630/v624630466/3c122/WCf0TV7guQA.jpg;Плохое фото;;
https://sun9-2.userapi.com/c624630/v624630466/3c119/Pcg2W6FpaBc.jpg;Плохое фото;;
https://sun9-57.userapi.com/c624630/v624630466/3c110/RZNx9JTgzf0.jpg;Плохое фото;;
https://sun9-7.userapi.com/c624630/v624630466/3c107/sgjFpEushrs.jpg;Плохое фото;;
https://sun9-22.userapi.com/c624630/v624630466/3c0fe/ukkbflbXPtI.jpg;Гипертимный;;
https://sun9-21.userapi.com/c624630/v624630466/3c0f5/-nEZSe0cia8.jpg;Плохое фото;;
https://sun9-50.userapi.com/c624630/v624630466/3c0ec/6LGMeE7v63A.jpg;Истероидный;;
https://sun9-42.userapi.com/c624630/v624630466/3c0e3/KscrunXhRyY.jpg;Плохое фото;;
https://sun9-4.userapi.com/c624630/v624630466/3c0da/VMU-md96fWg.jpg;Плохое фото;;
https://sun9-38.userapi.com/c624630/v624630466/3c0d1/YuER1DNXJxM.jpg;Плохое фото;;
https://sun9-51.userapi.com/c624630/v624630466/3c0c8/0jGkCrCSJEs.jpg;Плохое фото;;
https://sun9-18.userapi.com/c624630/v624630466/3c0b6/92rmeFHT7kQ.jpg;Плохое фото;;
https://sun9-28.userapi.com/c624630/v624630466/3c0a4/8dahRPKIdzk.jpg;Шизоидный;;
https://sun9-39.userapi.com/c624218/v624218466/3fb4c/4Zli2t2RFQY.jpg;Плохое фото;;
https://sun9-50.userapi.com/c624418/v624418466/3384d/FkL9UCOlcTw.jpg;Плохое фото;;
https://sun9-12.userapi.com/c622026/v622026466/886/0aYIRHV9PBQ.jpg;Плохое фото;;
https://sun9-47.userapi.com/c622026/v622026466/874/d1qQZfOvNKw.jpg;Плохое фото;;
https://sun9-24.userapi.com/c622026/v622026466/865/yJGQjndD6qc.jpg;Гипертимный;;
https://sun6-13.userapi.com/enCv9oDiAaxHQVnuce8zhL9KCOiTHn0krs8yWw/-Rz8Q2WKugQ.jpg;Плохое фото;;
https://sun9-7.userapi.com/c10085/u735466/109700630/z_a4aebdc4.jpg;Непонятно;;
https://sun9-7.userapi.com/c5805/u735466/109700630/y_61fbca41.jpg;Плохое фото;;
https://sun9-7.userapi.com/c5337/u735466/140393002/y_ba684aa6.jpg;Плохое фото;;
https://sun9-7.userapi.com/c5337/u735466/140393002/y_42ac3ea4.jpg;Плохое фото;;
https://sun9-7.userapi.com/c5337/u735466/-6/w_2a2e8edc.jpg;Плохое фото;;
https://sun9-7.userapi.com/c5337/u735466/109700630/w_b8279db2.jpg;Гипертимный;;
https://sun9-7.userapi.com/c10720/u735466/140393002/y_5cf6d859.jpg;Истероидный;;
https://sun9-7.userapi.com/c10720/u735466/140393002/y_a4ba8846.jpg;Плохое фото;;
https://sun9-7.userapi.com/c10720/u735466/140393002/y_894b38f4.jpg;Истероидный;;
https://sun9-7.userapi.com/c10720/u735466/140393002/y_99691180.jpg;Плохое фото;;
https://sun9-7.userapi.com/c10720/u735466/140393002/y_14c2b2cb.jpg;Плохое фото;;
https://sun9-7.userapi.com/c10720/u735466/140393002/y_40013d7b.jpg;Плохое фото;;
https://sun9-7.userapi.com/c10720/u735466/140393002/y_ee5edcc5.jpg;Плохое фото;;
https://sun9-7.userapi.com/c10720/u735466/140393002/y_ef31ac0e.jpg;Плохое фото;;
https://sun9-7.userapi.com/c10720/u735466/140393002/y_b87b93f1.jpg;Плохое фото;;
https://sun9-7.userapi.com/c10720/u735466/140393002/y_f3e1b302.jpg;Шизоидный;;
https://sun9-7.userapi.com/c10720/u735466/140393002/y_453711e7.jpg;Плохое фото;;
https://sun9-7.userapi.com/c10720/u735466/140393002/y_e6dd5ae9.jpg;Плохое фото;;
https://sun9-7.userapi.com/c10720/u735466/140393002/y_a925ebc7.jpg;Гипертимный;;
https://sun9-7.userapi.com/c10720/u735466/140393002/y_d3ceae1b.jpg;Гипертимный;;
https://sun9-7.userapi.com/c10720/u735466/140393002/y_66cf423b.jpg;Плохое фото;;
https://sun9-7.userapi.com/c10720/u735466/140393002/y_1c825121.jpg;Гипертимный;;
https://sun9-7.userapi.com/c10720/u735466/140393002/y_9b701a67.jpg;Плохое фото;;
https://sun9-7.userapi.com/c10720/u735466/140393002/y_d61ee721.jpg;Гипертимный;;
https://sun9-7.userapi.com/c10720/u735466/140393002/y_0d2d86db.jpg;Плохое фото;;
https://sun9-7.userapi.com/c10720/u735466/140393002/y_0fac746f.jpg;Плохое фото;;
https://sun9-7.userapi.com/c10720/u735466/140393002/y_fb341d76.jpg;Плохое фото;;
https://sun9-7.userapi.com/c10720/u735466/140393002/y_dc602057.jpg;Гипертимный;;
https://sun9-7.userapi.com/c10720/u735466/140393002/y_cbd7357f.jpg;Плохое фото;;
https://sun9-7.userapi.com/c10720/u735466/140393002/y_3861b79d.jpg;Плохое фото;;
https://sun9-7.userapi.com/c10720/u735466/140393002/y_17a711a8.jpg;Плохое фото;;
https://sun9-7.userapi.com/c10720/u735466/140393002/y_4fff4c3b.jpg;Плохое фото;;
https://sun9-7.userapi.com/c10720/u735466/140393002/y_fc430149.jpg;Плохое фото;;
https://sun9-7.userapi.com/c10720/u735466/140393002/y_f21dd342.jpg;Плохое фото;;
https://sun9-7.userapi.com/c10720/u735466/140393002/y_8e15a0f5.jpg;Плохое фото;;
https://sun9-7.userapi.com/c10720/u735466/140393002/y_d134db3c.jpg;Плохое фото;;
https://sun9-7.userapi.com/c10720/u735466/140393002/y_9d3f9776.jpg;Плохое фото;;
https://sun9-7.userapi.com/c10720/u735466/140393002/y_7cc648fe.jpg;Плохое фото;;
https://sun9-7.userapi.com/c10720/u735466/140393002/y_d0db3dea.jpg;Плохое фото;;
https://sun9-7.userapi.com/c10720/u735466/140393002/y_3dcec501.jpg;Плохое фото;;
https://sun9-7.userapi.com/c10720/u735466/140393002/y_eb5595a8.jpg;Плохое фото;;
https://sun9-7.userapi.com/c10720/u735466/140393002/y_82a32e7b.jpg;Плохое фото;;
https://sun9-7.userapi.com/c10720/u735466/140393002/y_adf12e6f.jpg;Плохое фото;;
https://sun9-7.userapi.com/c10720/u735466/140393002/y_c3ba066a.jpg;Гипертимный;;
https://sun9-7.userapi.com/c10720/u735466/140393002/y_f8477a10.jpg;Шизоидный;;
https://sun9-7.userapi.com/c10720/u735466/140393002/y_c5dc0c26.jpg;Плохое фото;;
https://sun9-7.userapi.com/c10720/u735466/140393002/y_b2eb0c18.jpg;Гипертимный;;
https://sun9-7.userapi.com/c10720/u735466/140393002/y_1193a5f1.jpg;Шизоидный;;
https://sun9-7.userapi.com/c10720/u735466/140393002/y_78dcb4ce.jpg;Плохое фото;;
https://sun9-7.userapi.com/c10720/u735466/140393002/y_bbfb9638.jpg;Плохое фото;;
https://sun9-7.userapi.com/c10720/u735466/140393002/y_5a91beaf.jpg;Плохое фото;;
https://sun9-7.userapi.com/c11244/u735466/109700630/w_96d23823.jpg;Плохое фото;;
https://sun9-7.userapi.com/c11244/u735466/109700630/w_0f3cf96c.jpg;Плохое фото;;
https://sun9-7.userapi.com/c11244/u735466/109700630/w_750ed3cc.jpg;Плохое фото;;
https://sun9-7.userapi.com/c10330/u735466/109700630/w_3ac206c0.jpg;Плохое фото;;
https://sun9-7.userapi.com/c10330/u735466/109700630/w_0fe46f51.jpg;Плохое фото;;
https://sun9-7.userapi.com/c10330/u735466/109700630/w_037a26e2.jpg;Плохое фото;;
https://sun9-7.userapi.com/c10727/u735466/-6/w_930400f2.jpg;Плохое фото;;
https://sun9-7.userapi.com/c9867/u735466/109700630/x_48b2c1fe.jpg;Плохое фото;;
https://sun9-7.userapi.com/c9867/u735466/109700630/x_1878d8ff.jpg;Плохое фото;;
https://sun9-7.userapi.com/c9867/u735466/109700630/x_0e71ba24.jpg;Плохое фото;;
https://sun9-7.userapi.com/c9867/u735466/109700630/x_b4911c56.jpg;Истероидный;;
https://sun9-7.userapi.com/c9272/u735466/109700630/x_4c658022.jpg;Плохое фото;;
https://sun9-3.userapi.com/c389/v389466/ea5/DcF2x0klOBU.jpg;Плохое фото;;
https://sun9-7.userapi.com/c4336/u735466/109700630/x_e5ff2cac.jpg;Плохое фото;;
https://sun9-7.userapi.com/c9496/u735466/109700630/x_e0ac4c0e.jpg;Плохое фото;;
https://sun9-7.userapi.com/c9496/u735466/109700630/x_a0db74ec.jpg;Плохое фото;;
https://sun9-7.userapi.com/c9496/u735466/109700630/x_95d67ee9.jpg;Плохое фото;;
https://sun9-7.userapi.com/c9496/u735466/109700630/x_e0abba0f.jpg;Плохое фото;;
https://sun9-7.userapi.com/c9496/u735466/109700630/x_c3080866.jpg;Плохое фото;;
https://sun9-7.userapi.com/c9496/u735466/109700630/x_3bd7ca24.jpg;Плохое фото;;
https://sun9-7.userapi.com/c9496/u735466/109700630/x_56641418.jpg;Плохое фото;;
https://sun9-7.userapi.com/c9496/u735466/109700630/x_1486c15b.jpg;Плохое фото;;
https://sun9-7.userapi.com/c9496/u735466/109700630/x_c1520391.jpg;Плохое фото;;
https://sun9-7.userapi.com/c9496/u735466/109700630/x_0d810f77.jpg;Плохое фото;;
https://sun9-7.userapi.com/c9496/u735466/109700630/x_820b072c.jpg;Плохое фото;;
https://sun9-7.userapi.com/c9496/u735466/109700630/x_f52fbd95.jpg;Плохое фото;;
https://sun9-7.userapi.com/c9496/u735466/109700630/x_47b15831.jpg;Плохое фото;;
https://sun9-7.userapi.com/c9496/u735466/109700630/x_ac5d87ee.jpg;Плохое фото;;
https://sun9-7.userapi.com/c9496/u735466/109700630/x_58dc6009.jpg;Плохое фото;;
https://sun9-7.userapi.com/c9496/u735466/109700630/x_796ec1d2.jpg;Гипертимный;;
https://sun9-7.userapi.com/c9496/u735466/109700630/x_c9a4e358.jpg;Плохое фото;;
https://sun9-7.userapi.com/c9496/u735466/109700630/x_ffb56cd3.jpg;Плохое фото;;
https://sun9-7.userapi.com/c9496/u735466/109700630/x_e838d9c6.jpg;Плохое фото;;
https://sun9-7.userapi.com/c9496/u735466/109700630/x_ae23ab1f.jpg;Плохое фото;;
https://sun9-7.userapi.com/c9496/u735466/109700630/x_43a01707.jpg;Плохое фото;;
https://sun9-7.userapi.com/c9496/u735466/109700630/x_472de1ac.jpg;Плохое фото;;
https://sun9-7.userapi.com/c9496/u735466/109700630/x_8e4d0f63.jpg;Плохое фото;;
https://sun9-7.userapi.com/c9496/u735466/109700630/x_dddb5d3c.jpg;Плохое фото;;
https://sun9-7.userapi.com/c9496/u735466/109700630/x_c4f3b3ba.jpg;Плохое фото;;
https://sun9-7.userapi.com/c9496/u735466/109700630/x_73777bd2.jpg;Плохое фото;;
https://sun9-7.userapi.com/c9496/u735466/109700630/x_3162efc6.jpg;Плохое фото;;
https://sun9-7.userapi.com/c9496/u735466/109700630/x_ecc7b060.jpg;Плохое фото;;
https://sun9-7.userapi.com/c9496/u735466/109700630/x_1e3974aa.jpg;Истероидный;;
https://sun9-7.userapi.com/c9496/u735466/109700630/x_f75b1d36.jpg;Плохое фото;;
https://sun9-35.userapi.com/c636726/v636726330/5ad0f/MifaZpTLg2s.jpg;Непонятно;;
https://sun9-35.userapi.com/c636726/v636726330/5ad0f/MifaZpTLg2s.jpg;Непонятно;;
https://sun9-22.userapi.com/c836139/v836139330/e8ab/1Ea3u86vzVY.jpg;Шизоидный;;
https://sun9-30.userapi.com/c636124/v636124330/1813f/y0Ib8GzF2_o.jpg;Истероидный;;
https://sun9-39.userapi.com/c636822/v636822330/118a1/BBt0fppUQ8E.jpg;Плохое фото;;
https://sun9-11.userapi.com/c628116/v628116330/14b0b/F_ZOk1cLk_k.jpg;Плохое фото;;
https://sun9-21.userapi.com/c622531/v622531330/2d7e1/9q0HGTF15_0.jpg;Плохое фото;;
https://sun9-32.userapi.com/c621820/v621820330/1dca5/ABHLd5acpJA.jpg;Плохое фото;;
https://sun9-47.userapi.com/c625823/v625823330/1ffb8/bHBO35Rzguo.jpg;Непонятно;;
https://sun9-36.userapi.com/c622428/v622428330/7f54/Kiax9PJ_bw0.jpg;Истероидный;;
https://sun6-14.userapi.com/0mLLNzCGXWjLOIMfPzw-LVj_Y0xmN2LBPB9oAQ/CChCGs4n2zw.jpg;Плохое фото;;
https://sun6-16.userapi.com/GbJwyUDUopxTUel7RZtEUUPCCvTRx4QBixtpMw/7aJd2lSoQyo.jpg;Непонятно;;
https://sun6-16.userapi.com/ZbzuDo0ZtK6SdNGaon5pkGhppR0dQmsfvKpMGg/zVHgwYzheDg.jpg;Плохое фото;;
https://sun6-19.userapi.com/Hm4-QBcjB0w5MWbm0S5f0DZEKdbntAanspFatg/qM_9WXtEssk.jpg;Плохое фото;;
https://sun6-13.userapi.com/3CZ7F6pYuar1fTLba9yhG10j_UO6BK0DuajaYg/QZIhOsJOEZ8.jpg;Плохое фото;;
https://sun6-19.userapi.com/Yh1umL4AmabMLlPT1sTPsHAad1OpLnwe3EAnlQ/gBeSaXpgqLU.jpg;Плохое фото;;
https://sun6-14.userapi.com/YJMs12ajRo9F-FkevdkwSx6yJ2PblMy0-OFlMQ/KtbLmSTSgzU.jpg;Плохое фото;;
https://sun6-13.userapi.com/J4VzNPK_0eLIIjVIqJgq3G0P9K4qp7aJt9m01w/yeS6Q64DS_0.jpg;Плохое фото;;
https://sun6-19.userapi.com/nj2erqEAE9ZqugyH-OozTQ3-2OmxdqVfzCnG-g/_5iQ0ftoYrA.jpg;Шизоидный;;
https://sun6-14.userapi.com/oouz9EyOtEKOMhdcdRiMhTAAmrgfha4nFwa5EA/SfPPY978yCg.jpg;Плохое фото;;
https://sun6-16.userapi.com/SXnjGlcACHhcpgwpJb10lZKHikVqNi9-G06_5Q/cU1vsjAnX4s.jpg;Плохое фото;;
https://sun6-14.userapi.com/WiK05OAGf0WdkvSD_jNTSLtaSZlXtZr_v3xD-Q/9TIuD32aT5I.jpg;Шизоидный;;
https://sun6-19.userapi.com/frTaynoaseJOnhzK46fcVrauoY-WAxNK_cnfCQ/m4DRsi5zp9M.jpg;Шизоидный;;
https://sun6-14.userapi.com/I_g3MNuHngn7Urf0L01gROaUtdWE_h7ogicDPA/NFK3z8VmGwo.jpg;Шизоидный;;
https://sun9-56.userapi.com/c308916/v308916330/1aa4/3jTcDK7NTQQ.jpg;Плохое фото;;
https://sun9-31.userapi.com/c308831/v308831330/94a/eb16Shcs1H8.jpg;Плохое фото;;
https://sun9-29.userapi.com/c308831/v308831330/940/wO1zhBNyZSg.jpg;Истероидный;;
https://sun9-63.userapi.com/c301704/v301704330/2a74/gDkdQ21NjSA.jpg;Плохое фото;;
https://sun9-19.userapi.com/c301704/v301704330/2974/xI9SKTeVcfk.jpg;Плохое фото;;
https://sun9-39.userapi.com/c5254/u742330/-14/x_150b3051.jpg;Плохое фото;;
https://sun9-39.userapi.com/c5692/u742330/51955507/w_10cd3c45.jpg;Шизоидный;;
https://sun9-39.userapi.com/c10702/u742330/51955507/w_2f8cab18.jpg;Плохое фото;;
https://sun9-39.userapi.com/c10702/u742330/51955507/w_90139706.jpg;Истероидный;;
https://sun9-39.userapi.com/c10702/u742330/51955507/w_ee0e0898.jpg;Плохое фото;;
https://sun9-39.userapi.com/c10311/u742330/51955507/w_1d084201.jpg;Шизоидный;;
https://sun9-39.userapi.com/c5368/u742330/122955913/w_8574de2d.jpg;Плохое фото;;
https://sun9-39.userapi.com/c9962/u742330/-7/x_fc3e3168.jpg;Плохое фото;;
https://sun9-39.userapi.com/c11455/u742330/51955507/w_5adba65b.jpg;Плохое фото;;
https://sun9-39.userapi.com/c5162/u742330/51955507/w_2198e24f.jpg;Плохое фото;;
https://sun9-39.userapi.com/c5162/u742330/51955507/w_fe07e77f.jpg;Тревожный;;
https://sun9-39.userapi.com/c5162/u742330/122955913/w_69f0f396.jpg;Непонятно;;
https://sun9-39.userapi.com/c5162/u742330/51955507/w_ad61b7a8.jpg;Шизоидный;;
https://sun9-39.userapi.com/c9776/u742330/51955507/w_0db5db8b.jpg;Плохое фото;;
https://sun9-39.userapi.com/c10717/u742330/51955507/w_5aa1a298.jpg;Истероидный;;
https://sun9-39.userapi.com/c10717/u742330/51955507/w_2470a92b.jpg;Эмотивный;;
https://sun9-39.userapi.com/c10008/u742330/-7/x_8f2f6a66.jpg;Плохое фото;;
https://sun9-39.userapi.com/c10008/u742330/51955507/w_8493f13b.jpg;Плохое фото;;
https://sun9-39.userapi.com/c10008/u742330/51955507/w_bcf95517.jpg;Плохое фото;;
https://sun9-39.userapi.com/c10008/u742330/51955507/w_5a8c9ced.jpg;Истероидный;;
https://sun9-39.userapi.com/c10008/u742330/122955913/w_2ecb8ccb.jpg;Истероидный;;
https://sun9-39.userapi.com/c10007/u742330/122955913/w_63968994.jpg;Плохое фото;;
https://sun9-39.userapi.com/c10007/u742330/51955507/w_809cd6f1.jpg;Шизоидный;;
https://sun9-39.userapi.com/c9317/u742330/122955913/w_df9b52ee.jpg;Плохое фото;;
https://sun9-39.userapi.com/c10138/u742330/51955507/z_6dc21725.jpg;Эмотивный;;
https://sun9-39.userapi.com/c933/u742330/51955507/z_8c24bfb8.jpg;Эмотивный;;
https://sun9-39.userapi.com/c933/u742330/51955507/z_52c5a0d6.jpg;Плохое фото;;
https://sun9-39.userapi.com/c5088/u742330/51955507/z_a4e9d079.jpg;Гипертимный;;
https://sun9-39.userapi.com/c5088/u742330/51955507/z_8a80a02c.jpg;Гипертимный;;
https://sun9-39.userapi.com/c10358/u742330/51955507/z_b8523bf1.jpg;Эмотивный;;
https://sun9-39.userapi.com/c10358/u742330/51955507/z_2933303b.jpg;Шизоидный;;
https://sun9-39.userapi.com/c10358/u742330/51955507/z_f643c5af.jpg;Шизоидный;;
https://sun9-39.userapi.com/c10358/u742330/51955507/z_4f9a8f9d.jpg;Непонятно;;
https://sun9-39.userapi.com/c10358/u742330/51955507/z_cd9e8e86.jpg;Плохое фото;;
https://sun9-39.userapi.com/c5088/u742330/51955507/z_f25061a5.jpg;Плохое фото;;
https://sun9-39.userapi.com/c5088/u742330/51955507/z_6bab8c4f.jpg;Эмотивный;;
https://sun9-39.userapi.com/c5088/u742330/51955507/z_12ba7ce7.jpg;Истероидный;;
https://sun9-39.userapi.com/c5088/u742330/51955507/z_4531648a.jpg;Истероидный;;
https://sun9-39.userapi.com/c5088/u742330/51955507/z_7f908197.jpg;Истероидный;;
https://sun9-39.userapi.com/c5088/u742330/51955507/z_84290fed.jpg;Истероидный;;
https://sun9-39.userapi.com/c9604/u742330/51955507/z_2578e5c7.jpg;Плохое фото;;
https://sun9-39.userapi.com/c9604/u742330/51955507/z_5d173234.jpg;Истероидный;;
https://sun9-39.userapi.com/c9454/u742330/51955507/y_f132b645.jpg;Истероидный;;
